4K,#genre#
浙江卫视,http://112.122.32.141:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.122.32.141:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.122.32.141:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.122.32.141:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.122.32.141:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.122.32.141:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.122.32.141:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.122.32.151:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.122.32.151:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.122.32.151:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.122.32.151:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.122.32.151:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.122.32.151:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.122.32.151:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.122.32.151:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://112.122.32.151:85/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://112.122.32.151:85/tsfile/live/1084_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://112.122.32.151:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://112.122.33.79:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://112.122.33.79:85/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://112.122.33.79:85/tsfile/live/1081_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://112.122.33.79:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://112.122.33.79:85/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.122.33.79:85/tsfile/live/1078_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://112.122.33.79:85/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://112.122.33.79:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
